frame_idx,x1,y1,x2,y2,confidence,class_id
2194,112.99,61.02,332.92,315.72,0.9132,0
2195,110.72,60.4,333.01,315.42,0.9114,0
2196,110.54,60.09,332.91,315.4,0.9113,0
2197,110.69,60.44,333.06,315.53,0.9123,0
2198,109.95,60.47,332.98,315.37,0.9124,0
2199,109.58,60.3,332.86,315.62,0.9115,0
2200,109.58,60.33,333.08,315.67,0.9122,0
2201,109.87,60.29,333.05,315.54,0.9131,0
2202,109.69,60.28,332.93,315.39,0.9142,0
2203,109.73,59.81,333.14,315.33,0.914,0
2204,109.89,59.81,333.06,315.42,0.9147,0
2205,109.75,60.14,332.84,315.03,0.9152,0
2206,110.05,60.3,332.17,314.99,0.9156,0
2207,110.21,60.39,332.14,315.1,0.9161,0
2208,110.23,60.41,332.14,315.1,0.9159,0
2209,109.75,60.3,332.04,315.07,0.9145,0
2210,110.11,60.24,331.95,315.34,0.9146,0
2211,109.96,60.37,330.67,315.52,0.9131,0
2212,109.89,59.89,329.57,315.56,0.9106,0
2213,110.61,59.95,330.54,316.0,0.9107,0
2214,110.53,59.93,329.74,315.89,0.9107,0
2215,110.43,59.98,329.99,315.95,0.91,0
2216,110.31,60.2,331.17,316.08,0.9121,0
2217,110.29,59.88,330.12,316.06,0.9098,0
2218,110.68,59.92,331.97,316.29,0.9091,0
2219,110.2,59.99,331.09,316.08,0.9088,0
2220,110.32,59.94,330.76,316.12,0.9096,0
2221,111.19,59.95,332.73,316.53,0.9073,0
2222,111.38,59.94,332.71,316.58,0.9071,0
2223,111.45,59.93,332.72,316.62,0.9066,0
2224,110.72,60.39,330.73,316.48,0.9001,0
2225,110.4,60.51,332.3,316.61,0.9074,0
2226,111.14,60.47,331.02,316.35,0.9008,0
2227,110.47,60.61,331.48,316.56,0.9005,0
2228,110.93,60.73,330.85,316.34,0.8995,0
2229,110.77,60.75,328.1,316.25,0.8963,0
2230,111.11,60.92,326.26,315.99,0.8916,0
2231,111.15,61.16,325.68,315.93,0.8909,0
2232,111.93,60.95,324.91,315.69,0.8912,0
2233,112.97,61.25,332.97,314.85,0.913,0
2234,113.7,60.87,332.88,314.79,0.9123,0
2235,113.33,60.98,332.81,314.86,0.9124,0
2236,112.95,61.56,332.87,314.9,0.9126,0
2237,113.58,61.52,332.8,314.84,0.9133,0
2238,113.83,61.29,332.82,314.31,0.9153,0
2239,114.71,61.5,332.81,314.48,0.9156,0
2240,113.67,61.34,333.17,314.81,0.9147,0
2241,113.77,61.38,333.46,314.95,0.9171,0
2242,113.89,61.56,333.49,314.68,0.9174,0
2243,114.39,61.78,333.78,314.7,0.9177,0
2244,114.4,61.61,333.35,314.34,0.9171,0
2245,114.42,61.73,333.34,314.31,0.9172,0
2246,114.77,61.31,333.1,314.9,0.9153,0
2247,116.07,60.43,333.27,314.78,0.9163,0
2248,116.54,60.16,333.18,314.6,0.9183,0
2249,116.72,59.69,333.22,314.56,0.9176,0
2250,117.23,59.18,332.89,314.53,0.9182,0
2251,117.42,59.12,332.58,314.57,0.9172,0
2252,117.37,57.76,332.41,314.53,0.912,0
2253,117.49,57.74,332.96,314.5,0.9146,0
2254,117.22,57.18,331.35,314.45,0.9058,0
2255,117.6,57.07,333.0,315.04,0.9094,0
2256,117.43,57.01,315.17,313.77,0.9035,0
2257,117.37,57.23,313.75,313.8,0.9057,0
2258,117.46,56.8,319.44,314.1,0.9029,0
2259,117.88,56.98,327.23,314.2,0.9017,0
2260,117.99,56.62,318.66,314.26,0.9026,0
2261,117.73,56.92,328.47,314.26,0.9008,0
2262,117.97,56.77,332.62,314.37,0.9022,0
2263,118.23,56.81,336.91,314.61,0.9025,0
2264,118.46,57.07,336.27,314.72,0.9056,0
2265,118.54,56.42,333.81,314.24,0.9083,0
2266,117.85,56.3,330.4,314.38,0.905,0
2267,118.33,56.59,333.79,314.14,0.9087,0
2268,118.2,56.61,334.62,314.29,0.9091,0
2269,117.7,56.91,335.74,314.17,0.9043,0
2270,118.41,56.57,334.28,313.82,0.9069,0
2271,119.37,56.58,333.93,313.69,0.9121,0
2272,119.43,56.26,336.97,314.24,0.9139,0
2273,119.41,56.59,338.15,314.69,0.9149,0
2274,119.08,57.17,338.9,314.62,0.9153,0
2275,119.31,57.34,339.42,314.86,0.9175,0
2276,119.36,57.31,337.99,315.19,0.9172,0
2277,119.51,56.89,337.17,315.07,0.9197,0
2278,119.48,57.21,336.97,314.94,0.9204,0
2279,119.71,57.13,336.26,314.85,0.9212,0
2280,120.07,57.87,336.85,314.58,0.9196,0
2281,120.15,57.49,336.76,314.47,0.9219,0
2282,119.92,57.39,336.93,314.48,0.9202,0
2283,120.03,57.47,337.19,314.41,0.9201,0
2284,120.01,57.29,337.08,314.38,0.9188,0
2285,120.01,56.44,337.31,314.14,0.9186,0
2286,120.01,56.62,337.36,314.1,0.9174,0
2287,120.08,56.43,336.84,314.15,0.9179,0
2288,119.99,56.38,337.24,314.17,0.919,0
2289,120.04,56.67,337.31,314.06,0.92,0
2290,120.02,56.41,337.16,314.08,0.9198,0
2291,119.99,55.53,336.9,314.46,0.9195,0
2292,119.91,55.78,337.58,314.14,0.9194,0
2293,119.97,55.71,337.28,314.6,0.9195,0
2294,120.07,55.72,337.12,314.48,0.9207,0
2295,120.0,55.6,337.09,314.16,0.9209,0
2296,119.97,55.78,337.65,314.04,0.9212,0
2297,119.78,55.96,337.25,313.72,0.9211,0
2298,119.86,55.69,337.36,313.68,0.9207,0
2299,119.89,55.39,337.28,313.69,0.9204,0
2300,119.95,55.9,337.27,313.36,0.9209,0
2301,119.34,55.72,336.59,313.04,0.9195,0
2302,119.28,55.72,336.94,312.72,0.9191,0
2303,118.94,55.49,337.22,312.78,0.9179,0
2304,119.34,55.64,336.96,312.05,0.9171,0
2305,119.12,55.66,336.76,311.86,0.9173,0
2306,118.68,55.26,336.08,311.06,0.9113,0
2307,118.56,55.85,335.21,310.89,0.9087,0
2308,117.88,55.57,334.49,310.96,0.9035,0
2309,117.61,55.5,332.14,310.45,0.8979,0
2310,117.36,55.35,325.19,310.1,0.8955,0
2311,117.16,55.79,334.24,311.95,0.9099,0
2312,117.42,56.04,333.09,311.85,0.9107,0
2313,117.03,55.92,330.98,311.81,0.9048,0
2314,117.0,55.76,330.74,311.83,0.9041,0
2315,116.99,55.85,332.48,312.54,0.9081,0
2316,116.93,56.53,332.82,313.39,0.9139,0
2317,116.62,56.34,332.67,313.17,0.9163,0
2318,116.83,56.32,333.1,313.77,0.9149,0
2319,115.75,56.27,333.67,314.83,0.9157,0
2320,115.13,56.06,333.93,314.73,0.9153,0
2321,115.1,56.3,333.97,314.99,0.9126,0
2322,115.68,56.26,333.93,314.86,0.9152,0
2323,115.03,56.21,333.5,315.48,0.9157,0
2324,114.43,56.14,332.74,315.26,0.9175,0
2325,113.93,56.36,332.83,315.36,0.9169,0
2326,113.77,56.49,333.07,315.46,0.9162,0
2327,114.38,56.28,333.05,315.49,0.9162,0
2328,114.99,56.67,333.22,315.4,0.9129,0
2329,114.73,56.63,333.05,315.35,0.9132,0
2330,114.24,56.79,333.84,316.23,0.9134,0
2331,114.2,56.75,334.08,316.03,0.915,0
2332,114.3,57.19,334.16,315.93,0.9146,0
2333,113.65,57.04,334.56,316.08,0.9117,0
2334,113.88,57.05,334.62,316.22,0.9118,0
2335,113.05,56.75,334.2,316.32,0.9138,0
2336,112.99,57.02,334.99,316.13,0.9115,0
2337,112.26,56.92,334.8,316.25,0.9118,0
2338,112.36,57.22,335.16,316.39,0.9098,0
2339,112.31,57.3,335.18,316.39,0.9099,0
2340,112.27,57.34,334.91,316.18,0.9106,0
2341,112.32,57.24,335.17,316.24,0.9089,0
2342,112.49,57.41,335.23,316.26,0.9098,0
2343,112.49,57.39,335.49,316.38,0.9096,0
2344,112.59,57.52,335.62,316.24,0.9084,0
2345,112.65,57.65,335.6,316.18,0.9079,0
2346,112.72,57.45,335.33,316.22,0.9053,0
2347,112.62,57.51,335.74,316.08,0.907,0
2348,112.33,57.34,335.44,316.16,0.9054,0
2349,112.46,57.43,335.15,316.2,0.9054,0
